char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version,scrape_started_at_utc,scrape_ended_at_utc
yda,Enhanced Six-Sided Star (C),14725,6,6,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,BRV Attack+,5058,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,BRV Attack++,5079,0,0,0,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,BRV Attack++ (Heal),8722,0,0,0,"['Melee', 'Dark', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,BRV Attack++ (Power),8742,0,0,0,"['Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,HP Attack+,5059,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,HP Attack++,5080,1,0,0,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,HP Attack++ (Heal),8723,1,0,0,"['Melee', 'Dark', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,HP Attack++ (Power),8743,1,1,0,"['Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Darkness,15515,2,0,20,"['Group', 'Ranged', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Darkness+,19119,6,0,20,"['Group', 'Ranged', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Valiant Blow,15519,1,0,20,"['Melee', 'Dark', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Valiant Blow+,19121,4,1,20,"['Melee', 'Dark', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Danger Crush,15202,1,0,0,"['Melee', 'Dark', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Dark Cannon,19122,5,5,10,"['Ranged', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Soul Eater,19123,6,1,15,"['Ranged', 'Dark', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Start of a Distant Journey,19126,2,2,350,"['Group', 'Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Dark Blast,19130,4,4,250,"['Group', 'Melee', 'Dark', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Enhanced Valiant Blow (C),10372,1,0,0,"['Melee', 'Dark', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cecil,Enhanced Soul Eater (C),15523,4,1,0,"['Ranged', 'Dark', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Attack+,8335,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Attack++,8477,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Mug,16580,1,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,HP Attack++,8341,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,HP Attack+ (Solution 9),13951,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Stellar Circle 5,18462,3,0,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Stellar Circle 5+,18463,4,0,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Free Energy,18466,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Free Energy+,18467,3,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Up Advance,16582,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Booster 8,16578,4,0,10,"['Melee', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Booster 8+,18468,6,2,10,"['Melee', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Solution 9,18469,4,4,15,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Grand Lethal,13735,6,6,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Enhanced Free Energy (C),13738,1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Enhanced Solution 9 (C),13740,3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,BRV Attack+,3489,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Scion's Aero II,19067,3,3,10,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Afflatus Misery,19068,6,6,10,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,HP Attack+,2937,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,HP Attack++,5622,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Stone,11797,1,0,20,"['Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Stone+,19064,4,0,20,"['Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Medica II,16464,0,0,0,['Heals'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,BRV Heal,16469,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Pulse of Life,19065,0,0,0,"['Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Scion's Holy,19066,3,3,15,"['Group', 'Magic', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Spiritual Ray,13745,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Enhanced Stone (C),11807,1,0,0,"['Magic', 'Earth', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
yshtola,Enhanced Scion's Holy (C),11809,1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,BRV Attack+,7540,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Brutal Sanction,18377,2,2,10,"['Group', 'Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,HP Attack+,7541,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Retributive Blast,18378,3,1,10,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Shell,7534,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Protect,18373,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Protect All,18376,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Last Resort,18375,5,5,10,"['Group', 'Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Purification,18374,5,5,15,"['Group', 'Magic', 'Heals', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Sacred Vessel,18382,3,3,250,"['Group', 'Magic', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Enhanced Shell (C),11112,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
hope,Enhanced Purification (C),11114,2,2,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,BRV Attack+,3591,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,BRV Attack++,10552,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,HP Attack+,3592,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,HP Attack++,10551,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Cross-Slash,19114,5,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Cross-Slash+,20213,5,5,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Finishing Touch,20215,9,1,20,"['Ranged', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Critical Crush,15858,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Meteorain,20216,8,8,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Blade Beam,20217,6,3,15,"['Group', 'Ranged', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Omnislash Version 5,15861,12,1,400,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Saintly Fervor,20222,4,4,250,"['Group', 'Ranged', 'KnockBack', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Enhanced Finishing Touch (C),10447,5,1,0,"['Ranged', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cloud,Enhanced Blade Beam (C),11528,2,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,BRV Attack+,3353,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,BRV Attack++,6003,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,BRV Attack (Full Throttle),12677,0,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,HP Attack+,5789,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,HP Attack++,6004,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,HP Attack (Full Throttle),18128,6,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Beat Rush,17992,4,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Beat Rush+,17993,6,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Battle Cry,17996,0,0,20,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Battle Cry Follow Up,17997,4,0,20,"['Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Beat Rush Recovery Attack Up,15427,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Dolphin Blow Combo,18043,4,0,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Dolphin Blow Combo Follow Up,18044,3,0,10,"['Melee', 'KnockBack', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Meteor Crusher,17998,6,0,15,"['Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Final Heaven,17950,12,0,30,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Waterkick,17951,3,0,0,"['Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Somersault,17952,3,0,0,"['Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Glitter Strike,19345,5,0,500,"['Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Enhanced Beat Rush (C),12680,3,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
tifa,Enhanced Meteor Crusher (C),12682,6,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,BRV Attack+,8637,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,BRV Attack++,14997,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,HP Attack+,8638,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,HP Attack++,14998,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Aim,14989,1,0,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Aim+,14990,2,0,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Attack Boost,14992,0,0,20,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Attack Boost Follow Up,14993,1,0,20,"['Ranged', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Advance All,16193,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Cold Blood,16192,5,5,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Spark Shower,14996,7,0,7,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Enhanced Attack Boost (C),11268,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Enhanced Attack Boost (C) Follow Up,11397,1,0,0,"['Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sazh,Enhanced Spark Shower (C),15000,7,0,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,BRV Attack,753,0,0,0,"['Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,HP Attack+,16029,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,HP Attack++,19799,4,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Cure,15888,0,0,0,['Heals'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Swap Turns,15891,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Swap BRV All,15899,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Siphon Delta,19796,4,4,10,"['Group', 'Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Point-Blank Siphon Sphere,19797,4,4,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Siphon Sphere,19798,4,4,10,"['Group', 'Magic', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Will Carried on Twin Blades,19802,2,2,350,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Resonance Holy,19807,4,4,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Enhanced Cure (C),10485,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
rem,Enhanced Point-Blank Siphon Sphere (C),15898,4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,BRV Attack+,3918,0,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,BRV Attack++,9277,0,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,HP Attack+,3933,1,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,HP Attack++,9278,1,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Double Fire,3879,1,1,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Double Fire+,19333,4,1,10,"['Group', 'Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Double Fire Follow Up,3932,1,1,0,"['Magic', 'Fire', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Double Fire+ Follow Up,19334,4,1,10,"['Group', 'Magic', 'Fire', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Fire,19326,1,1,20,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Fire+,19327,4,1,20,"['Group', 'Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Focus,19329,0,0,20,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Focus Follow Up,19331,3,1,20,"['Magic', 'Fire', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Fire Enchant,15484,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Meteor (IX),19332,5,5,10,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Doomsday,19335,5,5,15,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Embers of Darkness,19336,3,3,0,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Double-Effect Reflect Double Flare,19339,2,0,600,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Our Journey,19344,4,4,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Enhanced Fire+ (C),12291,1,0,0,"['Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
vivi,Enhanced Doomsday (C),13630,2,2,0,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,BRV Attack+,10025,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,BRV Attack++,10026,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,HP Attack+,10027,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,HP Attack++,10028,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Shining Shield,19239,0,0,20,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Shining Shield Follow Up,17156,4,0,20,"['Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Shining Shield Follow Up,19241,6,0,20,"['Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Throw Buckler,19243,4,4,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Resist All,17138,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Shining Wave,19244,4,4,10,"['Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Bitter End,19379,6,1,7,"['Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Ultimate Shield,17137,2,2,400,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Soul of Light,19249,4,4,250,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Enhanced Shining Shield (C),12990,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
warrioroflight,Enhanced Bitter End (C),12992,1,1,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Attack+,8335,0,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Attack++,8477,0,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Mug,20893,6,0,0,"['Melee', 'Instant']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,HP Attack++,8341,1,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,HP Attack+ (Solution 9),20894,8,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Stellar Circle 5,18462,3,0,20,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Stellar Circle 5+,20756,8,0,20,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Free Energy,18466,3,0,20,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Free Energy+,20758,7,7,20,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,BRV Up Advance,16582,0,0,0,"['Instant', 'NoSummon', 'NoEX']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Booster 8,16578,4,0,10,"['Melee', 'KnockBack']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Solution 9,20760,7,7,15,"['Group', 'Melee', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Grand Lethal,13735,6,6,400,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Crystal Energy,20765,4,4,250,"['Group', 'Melee', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Enhanced Free Energy (C),13738,1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
zidane,Enhanced Solution 9 (C),13740,3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,BRV Attack+,4628,0,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,BRV Attack++,8269,0,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,HP Attack+,4630,1,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,HP Attack++,8270,1,0,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,HP Attack+++,14723,1,1,0,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Snap Punch,21062,8,0,20,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Snap Punch+,21067,12,0,20,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Touch of Death,21065,9,1,20,['Melee'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Attack Up,17522,0,0,0,"['Instant', 'NoSummon', 'NoEX']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Tornado Kick,21068,7,7,10,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Tornado Kick+,21069,8,8,10,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Six-Sided Star,21072,12,12,10,"['Group', 'Melee', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Our Final Heaven,21076,2,2,400,"['Group', 'Melee']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Arrival of the Phoenix,21081,5,5,250,"['Group', 'Melee', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Enhanced Snap Punch (C),11010,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
yda,Enhanced Six-Sided Star (C),14725,6,6,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,BRV Attack+,20777,0,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,BRV Attack++,20784,0,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,HP Attack+,20778,1,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,HP Attack++,20785,1,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Crystal Diver,20792,11,11,0,"['Group', 'Magic', 'Heals']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Blaze Thrust,20772,5,5,20,"['Group', 'Magic', 'Heals']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Reversal Drive,20776,6,6,20,"['Group', 'Magic']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Recast Half Attack Up,20802,0,0,0,"['Instant', 'NoSummon', 'NoEX']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Redemption,20783,0,0,0,"['Heals', 'Instant']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Revelation,20788,10,10,15,"['Group', 'Magic', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Luminous Lance,20791,2,2,400,"['Group', 'Magic']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Eclipse Lance,20797,4,4,250,"['Group', 'Magic', 'Heals', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Enchanced Blaze Thrust (C),20804,5,5,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
selhteus,Enchanced Revelation (C),20806,10,10,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,BRV Attack+,4782,0,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,BRV Attack++,9886,0,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,HP Attack+,4787,1,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,HP Attack++,8829,1,0,0,['Magic'],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,Tentacle,21102,7,7,10,"['Group', 'Magic']",JP,2023-09-09 11:56:19,2023-09-09 14:05:34
relm,Sketch Summon,21094,0,0,20,[],JP,2023-09-09 11:56:19,2023-09-09 14:05:34
