char_name,ability_name,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,intended_main,intended_non,intended_cap
yshtola,Afflatus Misery,6,6,10,"['Group', 'Magic']",,,
yshtola,HP Attack+,1,0,0,['Magic'],,,
yshtola,HP Attack++,1,0,0,['Magic'],,,
yshtola,Stone,1,0,20,"['Magic', 'Earth']",,,
yshtola,Stone+,4,0,20,"['Magic', 'Earth']",,,
yshtola,Medica II,0,0,0,['Heals'],,,
yshtola,BRV Heal,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
yshtola,Pulse of Life,0,0,0,"['Heals', 'Instant']",,,
yshtola,Scion's Holy,3,3,15,"['Group', 'Magic', 'Instant', 'NoFree']",,,
yshtola,Spiritual Ray,2,2,800,"['Group', 'Magic']",2,2,400
yshtola,Enhanced Stone (C),1,0,0,"['Magic', 'Earth', 'Instant', 'NoEX', 'NoFree']",,,
yshtola,Enhanced Scion's Holy (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
hope,BRV Attack+,0,0,0,['Magic'],,,
hope,Brutal Sanction,2,2,10,"['Group', 'Magic', 'Heals']",,,
hope,HP Attack+,1,0,0,['Magic'],,,
hope,Retributive Blast,3,1,10,['Magic'],,,
hope,Shell,0,0,0,[],,,
hope,Protect,0,0,0,[],,,
hope,Protect All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
hope,Last Resort,5,5,10,"['Group', 'Magic', 'Heals']",,,
hope,Purification,5,5,15,"['Group', 'Magic', 'Heals', 'NoEX', 'NoFree']",,,
hope,Sacred Vessel,3,3,250,"['Group', 'Magic', 'Instant', 'NoFree']",,,
hope,Enhanced Shell (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
hope,Enhanced Purification (C),2,2,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
cloud,BRV Attack+,0,0,0,['Melee'],,,
cloud,BRV Attack++,0,0,0,['Melee'],,,
cloud,HP Attack+,1,0,0,['Melee'],,,
cloud,HP Attack++,1,0,0,['Melee'],,,
cloud,Cross-Slash,5,0,20,['Melee'],,,
cloud,Cross-Slash+,5,5,20,['Melee'],,,
cloud,Finishing Touch,9,1,20,"['Ranged', 'KnockBack']",,,
cloud,Critical Crush,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
cloud,Meteorain,8,8,10,"['Group', 'Ranged']",,,
cloud,Blade Beam,6,3,15,"['Group', 'Ranged', 'Instant', 'NoFree']",,,
cloud,Omnislash Version 5,12,1,400,['Ranged'],,,
cloud,Saintly Fervor,4,4,260,"['Group', 'Ranged', 'KnockBack', 'NoFree']",,,
cloud,Enhanced Finishing Touch (C),5,1,0,"['Ranged', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",,,
cloud,Enhanced Blade Beam (C),2,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
tifa,BRV Attack+,0,0,0,['Melee'],,,
tifa,BRV Attack++,0,0,0,['Melee'],,,
tifa,BRV Attack (Full Throttle),0,0,0,"['Melee', 'Instant']",,,
tifa,HP Attack+,1,0,0,['Melee'],,,
tifa,HP Attack++,1,0,0,['Melee'],,,
tifa,HP Attack (Full Throttle),6,0,0,"['Melee', 'Instant']",,,
tifa,Beat Rush,4,0,20,['Melee'],,,
tifa,Beat Rush+,6,0,20,['Melee'],,,
tifa,Battle Cry,0,0,20,['Instant'],,,
tifa,Battle Cry Follow Up,4,0,20,"['Melee', 'Instant', 'FollowUp']",,,
tifa,Beat Rush Recovery Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
tifa,Dolphin Blow Combo,4,0,10,['Melee'],,,
tifa,Dolphin Blow Combo Follow Up,3,0,10,"['Melee', 'KnockBack', 'FollowUp']",,,
tifa,Meteor Crusher,6,0,15,"['Melee', 'NoFree']",,,
tifa,Final Heaven,12,0,30,['Melee'],,,
tifa,Waterkick,3,0,0,"['Melee', 'Instant', 'FollowUp']",,,
tifa,Somersault,3,0,0,"['Melee', 'Instant', 'FollowUp']",,,
tifa,Glitter Strike,5,0,510,"['Melee', 'NoFree']",,,
tifa,Enhanced Beat Rush (C),3,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
tifa,Enhanced Meteor Crusher (C),6,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
sazh,BRV Attack+,0,0,0,['Ranged'],,,
sazh,BRV Attack++,0,0,0,['Ranged'],,,
sazh,HP Attack+,1,0,0,['Ranged'],,,
sazh,HP Attack++,1,0,0,['Ranged'],,,
sazh,Aim,1,0,20,['Ranged'],,,
sazh,Aim+,2,0,20,['Ranged'],,,
sazh,Attack Boost,0,0,20,[],,,
sazh,Attack Boost Follow Up,1,0,20,"['Ranged', 'Instant', 'FollowUp']",,,
sazh,Advance All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
sazh,Cold Blood,5,5,10,"['Group', 'Ranged']",,,
sazh,Spark Shower,7,0,7,"['Group', 'Ranged', 'NoFree']",,,
sazh,Enhanced Attack Boost (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
sazh,Enhanced Attack Boost (C) Follow Up,1,0,0,"['Ranged', 'FollowUp']",,,
sazh,Enhanced Spark Shower (C),7,0,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
rem,BRV Attack,0,0,0,"['Magic', 'Ice']",,,
rem,HP Attack+,1,0,0,['Ranged'],,,
rem,HP Attack++,4,0,0,['Magic'],,,
rem,Cure,0,0,0,['Heals'],,,
rem,Swap Turns,0,0,0,[],,,
rem,Swap BRV All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
rem,Siphon Delta,4,4,10,"['Group', 'Magic', 'Heals']",,,
rem,Point-Blank Siphon Sphere,4,4,15,"['Group', 'Magic', 'NoFree']",,,
rem,Siphon Sphere,4,4,10,"['Group', 'Magic', 'FollowUp']",,,
rem,Will Carried on Twin Blades,2,2,350,"['Group', 'Magic']",,,
rem,Resonance Holy,4,4,260,"['Group', 'Magic', 'NoFree']",,,
rem,Enhanced Cure (C),0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",,,
rem,Enhanced Point-Blank Siphon Sphere (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
vivi,BRV Attack+,0,0,0,"['Magic', 'Fire']",,,
vivi,BRV Attack++,0,0,0,"['Magic', 'Fire']",,,
vivi,HP Attack+,1,0,0,"['Magic', 'Fire']",,,
vivi,HP Attack++,1,0,0,"['Magic', 'Fire']",,,
vivi,Double Fire,1,1,0,"['Magic', 'Fire']",,,
vivi,Double Fire+,4,1,10,"['Group', 'Magic', 'Fire']",,,
vivi,Double Fire Follow Up,1,1,0,"['Magic', 'Fire', 'FollowUp']",,,
vivi,Double Fire+ Follow Up,4,1,10,"['Group', 'Magic', 'Fire', 'FollowUp']",,,
vivi,Fire,1,1,20,"['Magic', 'Fire']",,,
vivi,Fire+,4,1,20,"['Group', 'Magic', 'Fire']",,,
vivi,Focus,0,0,20,[],,,
vivi,Focus Follow Up,3,1,20,"['Magic', 'Fire', 'FollowUp']",,,
vivi,Fire Enchant,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
vivi,Meteor (IX),5,5,10,"['Group', 'Magic']",,,
vivi,Doomsday,5,5,15,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'NoFree']",,,
vivi,Embers of Darkness,3,3,0,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'FollowUp']",,,
vivi,Double-Effect Reflect Double Flare,2,0,600,['Magic'],,,
vivi,Our Journey,4,4,260,"['Group', 'Magic', 'NoFree']",,,
vivi,Enhanced Fire+ (C),1,0,0,"['Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
vivi,Enhanced Doomsday (C),2,2,0,"['Group', 'Magic', 'Fire', 'Dark', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",,,
warrioroflight,BRV Attack+,0,0,0,['Melee'],,,
warrioroflight,BRV Attack++,0,0,0,['Melee'],,,
warrioroflight,HP Attack+,1,0,0,['Melee'],,,
warrioroflight,HP Attack++,1,0,0,['Melee'],,,
warrioroflight,Shining Shield,0,0,20,[],,,
warrioroflight,Shining Shield Follow Up,6,0,20,"['Melee', 'FollowUp']",,,
warrioroflight,Throw Buckler,4,4,20,['Ranged'],,,
warrioroflight,Resist All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
warrioroflight,Shining Wave,4,4,10,"['Ranged', 'Heals']",,,
warrioroflight,Bitter End,6,1,7,"['Ranged', 'NoFree']",,,
warrioroflight,Ultimate Shield,2,2,400,"['Group', 'Ranged']",,,
warrioroflight,Soul of Light,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
warrioroflight,Enhanced Shining Shield (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
warrioroflight,Enhanced Bitter End (C),1,1,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
amarant,BRV Attack++,0,0,0,['Ranged'],,,
amarant,HP Attack++,1,1,0,"['Group', 'Ranged']",,,
amarant,HP Attack+,1,1,0,"['Group', 'Ranged']",,,
amarant,No Mercy,6,6,20,"['Group', 'Ranged']",,,
amarant,Throw,2,2,20,"['Group', 'Ranged', 'FollowUp']",,,
amarant,Chakra,0,0,0,"['Heals', 'Instant']",,,
amarant,Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
amarant,Demi Shock,9,9,10,"['Group', 'Ranged']",,,
amarant,Countdown,8,8,10,"['Group', 'Ranged', 'NoFree']",,,
amarant,Power Throw,2,2,400,"['Group', 'Ranged']",,,
amarant,Throw+,5,5,0,"['Group', 'Ranged', 'FollowUp']",,,
amarant,Counter Attack Throw+,5,5,0,"['Group', 'Ranged', 'Counters']",,,
amarant,Maverick,4,4,510,"['Group', 'Ranged', 'NoFree']",,,
amarant,Enhanced No Mercy (C),6,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
amarant,Enhanced Touch of Death (C),8,0,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
weiss,BRV Attack+,0,0,0,['Melee'],,,
weiss,BRV Attack++,0,0,0,['Melee'],,,
weiss,HP Attack+,1,0,0,['Melee'],,,
weiss,HP Attack++,1,0,0,['Melee'],,,
weiss,Twin Bladeflash,6,0,20,['Melee'],,,
weiss,Division of Heaven and Earth,4,4,20,"['Group', 'Melee']",,,
weiss,Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
weiss,Bullets of Ruin,5,5,10,"['Group', 'Melee']",,,
weiss,Additional attack from Bullets of Ruin,3,1,0,"['Group', 'Melee', 'Instant', 'FollowUp']",,,
weiss,Transmigratory Swordplay,7,1,15,"['Melee', 'NoFree']",,,
weiss,Empowered with Omega,2,2,350,"['Group', 'Melee']",,,
weiss,Black White Emulsion,4,4,260,"['Group', 'Melee', 'NoFree']",,,
weiss,Enchanced Division of Heaven and Earth (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
weiss,Enchanced Transmigratory Swordplay (C),7,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
selhteus,BRV Attack+,0,0,0,['Magic'],,,
selhteus,BRV Attack++,0,0,0,['Magic'],,,
selhteus,HP Attack+,1,0,0,['Magic'],,,
selhteus,HP Attack++,1,0,0,['Magic'],,,
selhteus,Crystal Diver,11,11,0,"['Group', 'Magic', 'Heals']",,,
selhteus,Blaze Thrust,5,5,20,"['Group', 'Magic', 'Heals']",,,
selhteus,Reversal Drive,6,6,20,"['Group', 'Magic']",,,
selhteus,Recast Half Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
selhteus,Redemption,0,0,0,"['Heals', 'Instant']",,,
selhteus,Revelation,10,10,15,"['Group', 'Magic', 'NoFree']",,,
selhteus,Luminous Lance,2,2,400,"['Group', 'Magic']",,,
selhteus,Eclipse Lance,4,4,260,"['Group', 'Magic', 'Heals', 'NoFree']",,,
selhteus,Enchanced Blaze Thrust (C),5,5,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
selhteus,Enchanced Revelation (C),10,10,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ennakros,BRV Attack+,0,0,0,['Magic'],,,
ennakros,BRV Attack++,0,0,0,['Magic'],,,
ennakros,HP Attack+,1,0,0,['Magic'],,,
ennakros,HP Attack++,1,0,0,['Magic'],,,
ennakros,Kinda Sorta Holy,5,5,20,"['Group', 'Magic', 'Holy']",,,
ennakros,Bold Maneuver,3,3,10,"['Group', 'Melee']",,,
ennakros,Base Boost Up,0,0,0,['Instant'],,,
ennakros,Atomic Impact,4,4,5,"['Group', 'Melee', 'Dark']",,,
ennakros,Astral Annihilation,8,0,7,"['Melee', 'NoFree']",,,
ennakros,Creation x Destruction,2,2,400,"['Group', 'Melee']",,,
ennakros,Pretty-Close Solution,4,4,260,"['Group', 'Melee', 'NoFree']",,,
ennakros,Enhanced Kinda Sorta Holy (C),3,3,0,"['Group', 'Magic', 'Holy', 'Instant', 'NoEX', 'NoFree']",,,
ennakros,Enhanced Astral Annihilation (C),6,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
rinoa,BRV Attack+ (Angel Wing),1,0,0,['Magic'],,,
rinoa,BRV Attack+ (Angelo),0,0,0,['Magic'],,,
rinoa,BRV Attack++ (Angel Wing),9,0,10,['Magic'],,,
rinoa,HP Attack+ (Angel Wing),1,1,0,['Magic'],,,
rinoa,HP Attack+ (Angelo),1,0,0,['Magic'],,,
rinoa,HP Attack++ (Angel Wing),6,6,10,['Magic'],,,
rinoa,Ultima,7,7,0,"['Group', 'Magic']",,,
rinoa,Ultima (Angel Wing),9,9,40,"['Group', 'Magic']",,,
rinoa,Angelo Cannon,8,0,20,"['Magic', 'Heals']",,,
rinoa,Angel Wing,0,0,0,['Instant'],,,
rinoa,Base Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
rinoa,Angel Wing Meteor,8,8,10,"['Group', 'Magic']",,,
rinoa,Angel Wing Meteor (Angelo),8,8,10,"['Group', 'Magic']",,,
rinoa,Wishing Star,6,6,15,"['Group', 'Magic', 'NoFree']",,,
rinoa,Wings of the Heart,2,2,350,"['Group', 'Magic']",,,
rinoa,Double Holy,5,5,260,"['Group', 'Magic', 'NoFree']",,,
rinoa,Enhanced Angelo Cannon (C),1,0,0,"['Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
rinoa,Enhanced Wishing Star (C),2,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ciaran,BRV Attack+,0,0,0,['Melee'],,,
ciaran,BRV Attack++,0,0,0,['Melee'],,,
ciaran,HP Attack+,1,0,0,['Melee'],,,
ciaran,HP Attack++,1,0,0,['Melee'],,,
ciaran,Soulshot,1,1,0,['Melee'],,,
ciaran,Soulshot+,1,1,0,['Melee'],,,
ciaran,Soulshot++,2,1,0,['Melee'],,,
ciaran,Bash,5,0,20,['Melee'],,,
ciaran,Holystrike,2,2,20,"['Melee', 'Holy']",,,
ciaran,Holyrastrike,7,7,20,"['Melee', 'Holy']",,,
ciaran,Set Drop of Myrrh,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
ciaran,Caravan Memories,7,7,10,"['Group', 'Melee']",,,
ciaran,Shadowblade,8,8,15,"['Group', 'Melee', 'NoFree']",,,
ciaran,Power of Memories,2,2,400,"['Group', 'Melee']",,,
ciaran,White Whorl Blade,4,4,260,"['Group', 'Melee', 'NoFree']",,,
ciaran,Enhanced Holyrastrike (C),1,1,0,"['Melee', 'Holy', 'Instant', 'NoEX', 'NoFree']",,,
ciaran,Enhanced Shadowblade (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
strago,BRV Attack+,0,0,0,['Magic'],,,
strago,BRV Attack++,0,0,0,['Magic'],,,
strago,HP Attack+,1,0,0,['Magic'],,,
strago,HP Attack++,1,0,0,['Magic'],,,
strago,Dualcast,1,0,10,['Magic'],,,
strago,Dualcast Follow Up,1,0,0,"['Magic', 'FollowUp']",,,
strago,Quasar,3,3,20,"['Group', 'Magic', 'IgnoreDEF']",,,
strago,Quasar Follow Up,3,3,20,"['Group', 'Magic', 'IgnoreDEF', 'FollowUp']",,,
strago,BRV 2 Death,3,3,20,"['Group', 'Magic']",,,
strago,BRV 2 Death Follow Up,3,3,20,"['Group', 'Magic', 'FollowUp']",,,
strago,Set Soul of Thamasa Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
strago,Sabre Soul,4,4,10,"['Group', 'Magic']",,,
strago,Sabre Soul Follow Up,4,4,10,"['Group', 'Magic', 'FollowUp']",,,
strago,Grand Delta,4,4,15,"['Group', 'Magic', 'NoFree']",,,
strago,Grand Delta Follow Up,4,4,15,"['Group', 'Magic', 'FollowUp']",,,
strago,Mastery of Blue Magic,2,2,350,"['Group', 'Magic']",,,
strago,"Burning 1,000 Needles",4,4,260,"['Group', 'Magic', 'NoFree']",,,
strago,Enhanced BRV 2 Death (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
strago,Enhanced Grand Delta (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
noel,Fearsiphon,0,0,0,['Melee'],,,
noel,Fearsiphon+,0,0,0,"['Melee', 'Instant']",,,
noel,Fearsiphon++,0,0,0,"['Melee', 'Instant']",,,
noel,Scourge,1,0,0,['Melee'],,,
noel,Scourge+,1,0,0,['Melee'],,,
noel,Tempeststrike,4,5,20,"['Group', 'Melee', 'Ice', 'Wind']",4,4,20
noel,Tempeststrike+,4,5,20,"['Group', 'Melee', 'Ice', 'Wind']",4,4,20
noel,Gale Fang,8,0,20,['Melee'],,,
noel,Gale Fang+,8,0,20,['Melee'],,,
noel,Shaving Slash,0,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
noel,Meteor Javelin,9,1,10,"['Melee', 'IgnoreDEF']",,,
noel,Meteor Javelin+,9,1,10,"['Melee', 'IgnoreDEF']",,,
noel,Big Bang,5,5,15,"['Group', 'Melee', 'NoFree']",,,
noel,Additional attack from Hunter of Light,4,0,75,"['Melee', 'FollowUp']",4,0,15
noel,Prayers Surpassing Chaos,2,1,400,"['Group', 'Melee', 'IgnoreDEF']",,,
noel,Guardians' Pride,4,4,260,"['Group', 'Melee', 'NoFree']",,,
noel,Enhanced Tempeststrike (C),1,1,0,"['Group', 'Melee', 'Ice', 'Wind', 'Instant', 'NoEX', 'NoFree']",,,
noel,Enhanced Big Bang (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
vincent,BRV Attack+,0,0,0,['Ranged'],,,
vincent,HP Attack+,1,0,0,['Ranged'],,,
vincent,HP Attack++,1,0,0,"['Group', 'Ranged']",,,
vincent,Deadly Beast Flare,4,0,20,"['Group', 'Ranged', 'Fire']",,,
vincent,Deadly Beast Flare+,4,2,20,"['Group', 'Ranged', 'Fire']",,,
vincent,Livewire Shot,4,0,20,"['Group', 'Ranged', 'Thunder']",,,
vincent,Livewire Shot+,4,2,20,"['Group', 'Ranged', 'Thunder']",,,
vincent,Debuff Act Longer,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
vincent,Nightmare Shot,5,5,10,"['Group', 'Ranged']",,,
vincent,Satan Slam Shot,5,5,15,"['Group', 'Ranged', 'NoFree']",,,
vincent,Chaos Saber Shot,4,0,10,"['Ranged', 'Instant', 'FollowUp']",,,
vincent,A Finale Chaotic,2,2,400,"['Group', 'Ranged']",,,
vincent,Daybreak,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
vincent,Enhanced Deadly Beast Flare (C),1,0,0,"['Group', 'Ranged', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
vincent,Enhanced Satan Slam Shot (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
ignis,BRV Attack+ (Pastry),0,0,0,[],,,
ignis,BRV Attack+ (P&B Bowl),0,0,0,['Melee'],,,
ignis,BRV Attack++ (Pastry),0,0,0,[],,,
ignis,BRV Attack++ (P&B Bowl),0,0,0,['Melee'],,,
ignis,Dishes (Memory Lane Pastry),0,0,0,['Instant'],,,
ignis,HP Attack+ (Pastry),1,0,0,['Melee'],,,
ignis,HP Attack+ (P&B Bowl),1,0,0,['Melee'],,,
ignis,HP Attack++ (Pastry),8,0,10,['Melee'],,,
ignis,HP Attack++ (P&B Bowl),9,1,10,['Melee'],,,
ignis,Dishes (Papa Bird & Baby Bowl),0,0,0,['Instant'],,,
ignis,Regroup,0,0,0,"['Heals', 'Instant']",,,
ignis,Quick Recipeh,0,0,0,['Instant'],,,
ignis,Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
ignis,Overwhelm,2,0,10,['Melee'],15,0,10
ignis,Sagefire,7,7,15,"['Group', 'Melee', 'Fire', 'NoFree']",,,
ignis,Resolution to Sever Destiny,2,2,400,"['Group', 'Melee']",,,
ignis,Total Clarity,6,6,0,"['Group', 'Melee', 'Instant', 'FollowUp']",,,
ignis,Pale Fire,4,4,260,"['Group', 'Melee', 'Heals', 'NoFree']",,,
ignis,Enhanced Regroup (C),0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",,,
ignis,Enhanced Sagefire (C),1,1,0,"['Group', 'Melee', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
keiss,BRV Attack+,0,0,0,['Ranged'],,,
keiss,Selkie Chase (BRV),0,0,0,[],,,
keiss,BRV Attack++,0,0,0,['Ranged'],,,
keiss,Selkie Chase+ (BRV),0,0,0,[],,,
keiss,Selkie Chase++ (BRV),0,0,0,[],,,
keiss,HP Attack+,1,0,0,['Ranged'],,,
keiss,Selkie Chase (HP),1,0,0,['Ranged'],,,
keiss,HP Attack++,1,0,0,['Ranged'],,,
keiss,Selkie Chase+ (HP),1,0,0,['Ranged'],,,
keiss,HP Attack+ (Aerial Drive),1,0,0,['Ranged'],,,
keiss,Selkie Chase++ (HP),1,0,0,['Ranged'],,,
keiss,Selkie Throw,8,2,20,['Ranged'],,,
keiss,Hero Support,8,0,20,['Ranged'],,,
keiss,Hero Support Cast,0,0,20,"['Instant', 'FollowUp']",,,
keiss,Hero Support Recovery Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
keiss,Sky High,8,8,10,"['Group', 'Ranged', 'KnockBack']",,,
keiss,Aerial Drive,9,2,15,"['Ranged', 'KnockBack', 'NoFree']",,,
keiss,Zero Gravity Action,2,2,350,"['Group', 'Ranged']",,,
keiss,Reserved Secret Plan,4,0,0,"['Ranged', 'Instant', 'KnockBack', 'FollowUp']",,,
keiss,Trident Bolt,4,4,260,"['Group', 'Ranged', 'KnockBack', 'NoFree']",,,
keiss,Enhanced Hero Support (C),1,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
keiss,Enhanced Smash Support Cast (C),0,0,0,"['Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
kadaj,BRV Attack+,0,0,0,['Melee'],,,
kadaj,BRV Attack++,0,0,0,['Melee'],,,
kadaj,HP Attack+,1,0,0,['Melee'],,,
kadaj,HP Attack++,1,0,0,['Melee'],,,
kadaj,Volley,4,4,20,"['Group', 'Melee']",,,
kadaj,Geophagy,6,0,75,"['Melee', 'FollowUp']",6,0,20
kadaj,Mayhem,6,1,20,['Melee'],,,
kadaj,Set Fixation Slash,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
kadaj,Divinity,6,6,10,"['Group', 'Melee']",,,
kadaj,Burial Hour,9,0,15,"['Melee', 'NoFree']",,,
kadaj,Withering Planet,2,2,400,"['Group', 'Melee']",,,
kadaj,Starcutter,4,4,260,"['Group', 'Melee', 'NoFree']",,,
kadaj,Enhanced Mayhem (C),2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
kadaj,Enhanced Burial Hour (C),3,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
arciela,BRV Attack+ (Ascension),0,0,0,['Magic'],,,
arciela,BRV Attack+ (Descension),0,0,0,"['Group', 'Magic']",,,
arciela,Harmonic Displacement,3,0,0,['Magic'],,,
arciela,Darkest Hour,9,1,0,['Magic'],,,
arciela,Ascension & Expunge Magic,0,0,20,[],,,
arciela,Expunge Magic,6,6,20,"['Group', 'Magic', 'Heals', 'FollowUp']",,,
arciela,Descension & Sight Unseen,0,0,20,[],,,
arciela,Sight Unseen,6,6,20,"['Group', 'Magic', 'FollowUp']",,,
arciela,Ability Recovery Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
arciela,Naakual's Vengeance,8,8,10,"['Group', 'Magic', 'Heals']",,,
arciela,Unceasing Dread,7,7,15,"['Group', 'Magic']",,,
arciela,Dignified Awe,2,2,400,"['Group', 'Magic']",,,
arciela,Happy ☆ Cooking,0,0,0,"['Heals', 'Instant', 'NoFree']",,,
arciela,Enhanced Descension & Sight Unseen (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
arciela,Enhanced Sight Unseen (C),1,1,0,"['Group', 'Magic', 'Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
arciela,Enhanced Unceasing Dread (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
yuna,BRV Attack,0,0,0,"['Magic', 'Thunder']",,,
yuna,Sonic Wings,1,0,0,['Magic'],,,
yuna,Sonic Wings+,1,0,0,['Magic'],,,
yuna,Sonic Wings++,10,0,10,['Magic'],,,
yuna,Energy Ray,1,1,0,"['Group', 'Magic']",,,
yuna,Energy Ray+,1,1,0,"['Group', 'Magic']",,,
yuna,Energy Ray++,6,6,10,"['Group', 'Magic']",,,
yuna,Esuna,0,0,0,[],,,
yuna,Cheer,0,0,0,['Heals'],,,
yuna,Base Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
yuna,Grand Summon,9,3,10,"['Group', 'Magic']",,,
yuna,Energy Blast,9,3,10,"['Group', 'Magic']",,,
yuna,Energy Nova,7,7,15,"['Group', 'Magic', 'NoFree']",,,
yuna,The Sending,7,7,400,"['Group', 'Magic']",,,
yuna,Banishing Stroke,4,4,260,"['Group', 'Magic', 'NoFree']",,,
yuna,Enhanced Esuna (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
yuna,Enhanced Energy Nova (C),3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
fujin,BRV Attack++,0,0,0,"['Group', 'Ranged', 'Wind']",,,
fujin,BRV Attack+,0,0,0,"['Group', 'Ranged', 'Wind']",,,
fujin,HP Attack+,1,0,0,"['Ranged', 'Wind']",,,
fujin,Metsu,3,3,20,"['Group', 'Ranged']",,,
fujin,Metsu+,5,5,20,"['Group', 'Ranged', 'Wind', 'KnockBack']",,,
fujin,Sai,3,1,20,"['Melee', 'Wind']",,,
fujin,Sai+,8,1,20,"['Melee', 'Wind', 'KnockBack']",,,
fujin,Delay Attack All Throw,1,0,0,"['Group', 'Ranged', 'Wind', 'Instant', 'NoSummon', 'NoEX']",,,
fujin,Tai,7,7,10,"['Group', 'Ranged', 'Wind', 'KnockBack']",,,
fujin,Wind Slash,3,0,10,"['Ranged', 'Wind', 'KnockBack', 'Traps']",,,
fujin,Satsu,7,7,15,"['Group', 'Ranged', 'Wind', 'KnockBack', 'NoFree']",,,
fujin,Nagi,2,2,350,"['Group', 'Ranged']",,,
fujin,Hyō,4,4,260,"['Group', 'Ranged', 'Wind', 'KnockBack', 'NoFree']",,,
